,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,bombers_GRAF,Bombers_GRAF,1014614456037453824,1084852103346966538,/bombers_GRAF/status/1084852103346966538,2019-01-14 16:37:51,1547483871,#season #temporada #2005  #bombers #bomberos #firefighters #wildfire #IIFF #Incendios #forestfire #wildlandfirefighter #incendios #internationalfirefighters en CATALUNYA https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&igshid=1a4w6hugksxpf …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/season?src=hash""><s>#</s><b>season</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/temporada?src=hash""><s>#</s><b>temporada</b></a> #2005  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bombers?src=hash""><s>#</s><b>bombers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bomberos?src=hash""><s>#</s><b>bomberos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/firefighters?src=hash""><s>#</s><b>firefighters</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIFF?src=hash""><s>#</s><b>IIFF</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Incendios?src=hash""><s>#</s><b>Incendios</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildlandfirefighter?src=hash""><s>#</s><b>wildlandfirefighter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/incendios?src=hash""><s>#</s><b>incendios</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/internationalfirefighters?src=hash""><s>#</s><b>internationalfirefighters</b></a> en CATALUNYA <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&amp;igshid=1a4w6hugksxpf"" dir=""ltr"" href=""https://t.co/qnJrA3k15M"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&amp;igshid=1a4w6hugksxpf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BsnzeO-BPjH/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=1a4w6hugksxpf</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&igshid=1a4w6hugksxpf'],"['season', 'temporada', '2005', 'bombers', 'bomberos', 'firefighters', 'wildfire', 'IIFF', 'Incendios', 'forestfire', 'wildlandfirefighter', 'incendios', 'internationalfirefighters']",False,[],,2,0,0,False,False,,[]
1,JessicaRMiesel,Jessica Miesel,478733878,1084840399947132928,/JessicaRMiesel/status/1084840399947132928,2019-01-14 15:51:21,1547481081,"Congrats Victor Fernandez-Garcia on a new paper addressing #soil properties in burned pine forests in the Iberian Peninsula! His data help advance knowledge of #FireEffects on soil properties across gradients of #burnseverity.
  https://authors.elsevier.com/c/1YM9j3JGmR0w8t …
#wildfire #forestfire","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congrats Victor Fernandez-Garcia on a new paper addressing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/soil?src=hash""><s>#</s><b>soil</b></a> properties in burned pine forests in the Iberian Peninsula! His data help advance knowledge of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FireEffects?src=hash""><s>#</s><b>FireEffects</b></a> on soil properties across gradients of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/burnseverity?src=hash""><s>#</s><b>burnseverity</b></a>.
  <a class=""twitter-timeline-link"" data-expanded-url=""https://authors.elsevier.com/c/1YM9j3JGmR0w8t"" dir=""ltr"" href=""https://t.co/GjmthdY2xB"" rel=""nofollow noopener"" target=""_blank"" title=""https://authors.elsevier.com/c/1YM9j3JGmR0w8t""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">authors.elsevier.com/c/1YM9j3JGmR0w</span><span class=""invisible"">8t</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a></p>",['https://authors.elsevier.com/c/1YM9j3JGmR0w8t'],"['soil', 'FireEffects', 'burnseverity', 'wildfire', 'forestfire']",False,[],,4,2,0,False,False,,[]
2,tv9kannada,TV9 Kannada,145540592,1083713316801830914,/tv9kannada/status/1083713316801830914,2019-01-11 13:12:43,1547212363,"Massive Forest Fire Rages in Bandipur | Forest Dept Efforts To Douze

Video Link ► https://youtu.be/MHICiosLcVo 
#bandipur #forestfire #wildfire #bandipurforest #bandipurforestfire #forestfirebandipur #bandipurnationalparksafari #bandipurforestvideos #forestfirevideos #tv9kannadapic.twitter.com/rvUMiBXK2y","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Massive Forest Fire Rages in Bandipur | Forest Dept Efforts To Douze

Video Link ► <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/MHICiosLcVo"" dir=""ltr"" href=""https://t.co/fLqFy2lLVj"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/MHICiosLcVo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/MHICiosLcVo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipur?src=hash""><s>#</s><b>bandipur</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurforest?src=hash""><s>#</s><b>bandipurforest</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurforestfire?src=hash""><s>#</s><b>bandipurforestfire</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfirebandipur?src=hash""><s>#</s><b>forestfirebandipur</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurnationalparksafari?src=hash""><s>#</s><b>bandipurnationalparksafari</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurforestvideos?src=hash""><s>#</s><b>bandipurforestvideos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfirevideos?src=hash""><s>#</s><b>forestfirevideos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tv9kannada?src=hash""><s>#</s><b>tv9kannada</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rvUMiBXK2y"">pic.twitter.com/rvUMiBXK2y</a></p>",['https://youtu.be/MHICiosLcVo'],"['bandipur', 'forestfire', 'wildfire', 'bandipurforest', 'bandipurforestfire', 'forestfirebandipur', 'bandipurnationalparksafari', 'bandipurforestvideos', 'forestfirevideos', 'tv9kannadapic']",True,['https://pbs.twimg.com/media/DwofgHqU0AAerX1.jpg'],,0,0,0,False,False,,[]
3,slkysoulsis,Cornucopia Jenkins Knows Stuff,26331372,1083026655470383106,/slkysoulsis/status/1083026655470383106,2019-01-09 15:44:10,1547048650,"There is a difference between a #wildfire and a #forestfire just like there is a difference in real tits and store-bought ones, and a difference in dating for love and buying a talking doll for sex and caged dancers and caged children #ImpeachTheMF #ImprisonTheMF","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There is a difference between a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> and a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> just like there is a difference in real tits and store-bought ones, and a difference in dating for love and buying a talking doll for sex and caged dancers and caged children <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ImpeachTheMF?src=hash""><s>#</s><b>ImpeachTheMF</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ImprisonTheMF?src=hash""><s>#</s><b>ImprisonTheMF</b></a></p>",[],"['wildfire', 'forestfire', 'ImpeachTheMF', 'ImprisonTheMF']",False,[],,1,0,0,False,True,1083022011574747137,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]"
4,Rezatec,Rezatec,856265892,1082693892456308739,/Rezatec/status/1082693892456308739,2019-01-08 17:41:54,1546969314,"No day goes by without #wildfire burning in some part of the world. To manage this increasing threat and salvage commercially viable timber after a fire, foresters need valuable geospatial data and intelligence. Read our latest guide: http://bit.ly/2SHau7v  #forestry #forestfire pic.twitter.com/A2AgXTukQC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">No day goes by without <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> burning in some part of the world. To manage this increasing threat and salvage commercially viable timber after a fire, foresters need valuable geospatial data and intelligence. Read our latest guide: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2SHau7v"" dir=""ltr"" href=""https://t.co/YZ2T93VYhA"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2SHau7v""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2SHau7v</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestry?src=hash""><s>#</s><b>forestry</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/A2AgXTukQC"">pic.twitter.com/A2AgXTukQC</a></p>",['http://bit.ly/2SHau7v'],"['wildfire', 'forestry', 'forestfire']",True,['https://pbs.twimg.com/media/DwaAW2BX4AM_INa.jpg'],,3,1,0,False,False,,[]
5,bombers_GRAF,Bombers_GRAF,1014614456037453824,1084852103346966538,/bombers_GRAF/status/1084852103346966538,2019-01-14 16:37:51,1547483871,#season #temporada #2005  #bombers #bomberos #firefighters #wildfire #IIFF #Incendios #forestfire #wildlandfirefighter #incendios #internationalfirefighters en CATALUNYA https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&igshid=1a4w6hugksxpf …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/season?src=hash""><s>#</s><b>season</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/temporada?src=hash""><s>#</s><b>temporada</b></a> #2005  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bombers?src=hash""><s>#</s><b>bombers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bomberos?src=hash""><s>#</s><b>bomberos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/firefighters?src=hash""><s>#</s><b>firefighters</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IIFF?src=hash""><s>#</s><b>IIFF</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Incendios?src=hash""><s>#</s><b>Incendios</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildlandfirefighter?src=hash""><s>#</s><b>wildlandfirefighter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/incendios?src=hash""><s>#</s><b>incendios</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/internationalfirefighters?src=hash""><s>#</s><b>internationalfirefighters</b></a> en CATALUNYA <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&amp;igshid=1a4w6hugksxpf"" dir=""ltr"" href=""https://t.co/qnJrA3k15M"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&amp;igshid=1a4w6hugksxpf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BsnzeO-BPjH/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=1a4w6hugksxpf</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/BsnzeO-BPjH/?utm_source=ig_twitter_share&igshid=1a4w6hugksxpf'],"['season', 'temporada', '2005', 'bombers', 'bomberos', 'firefighters', 'wildfire', 'IIFF', 'Incendios', 'forestfire', 'wildlandfirefighter', 'incendios', 'internationalfirefighters']",False,[],,2,0,0,False,False,,[]
6,JessicaRMiesel,Jessica Miesel,478733878,1084840399947132928,/JessicaRMiesel/status/1084840399947132928,2019-01-14 15:51:21,1547481081,"Congrats Victor Fernandez-Garcia on a new paper addressing #soil properties in burned pine forests in the Iberian Peninsula! His data help advance knowledge of #FireEffects on soil properties across gradients of #burnseverity.
  https://authors.elsevier.com/c/1YM9j3JGmR0w8t …
#wildfire #forestfire","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congrats Victor Fernandez-Garcia on a new paper addressing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/soil?src=hash""><s>#</s><b>soil</b></a> properties in burned pine forests in the Iberian Peninsula! His data help advance knowledge of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FireEffects?src=hash""><s>#</s><b>FireEffects</b></a> on soil properties across gradients of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/burnseverity?src=hash""><s>#</s><b>burnseverity</b></a>.
  <a class=""twitter-timeline-link"" data-expanded-url=""https://authors.elsevier.com/c/1YM9j3JGmR0w8t"" dir=""ltr"" href=""https://t.co/GjmthdY2xB"" rel=""nofollow noopener"" target=""_blank"" title=""https://authors.elsevier.com/c/1YM9j3JGmR0w8t""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">authors.elsevier.com/c/1YM9j3JGmR0w</span><span class=""invisible"">8t</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a></p>",['https://authors.elsevier.com/c/1YM9j3JGmR0w8t'],"['soil', 'FireEffects', 'burnseverity', 'wildfire', 'forestfire']",False,[],,4,2,0,False,False,,[]
7,tv9kannada,TV9 Kannada,145540592,1083713316801830914,/tv9kannada/status/1083713316801830914,2019-01-11 13:12:43,1547212363,"Massive Forest Fire Rages in Bandipur | Forest Dept Efforts To Douze

Video Link ► https://youtu.be/MHICiosLcVo 
#bandipur #forestfire #wildfire #bandipurforest #bandipurforestfire #forestfirebandipur #bandipurnationalparksafari #bandipurforestvideos #forestfirevideos #tv9kannadapic.twitter.com/rvUMiBXK2y","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Massive Forest Fire Rages in Bandipur | Forest Dept Efforts To Douze

Video Link ► <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/MHICiosLcVo"" dir=""ltr"" href=""https://t.co/fLqFy2lLVj"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/MHICiosLcVo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/MHICiosLcVo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipur?src=hash""><s>#</s><b>bandipur</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurforest?src=hash""><s>#</s><b>bandipurforest</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurforestfire?src=hash""><s>#</s><b>bandipurforestfire</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfirebandipur?src=hash""><s>#</s><b>forestfirebandipur</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurnationalparksafari?src=hash""><s>#</s><b>bandipurnationalparksafari</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bandipurforestvideos?src=hash""><s>#</s><b>bandipurforestvideos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfirevideos?src=hash""><s>#</s><b>forestfirevideos</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tv9kannada?src=hash""><s>#</s><b>tv9kannada</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rvUMiBXK2y"">pic.twitter.com/rvUMiBXK2y</a></p>",['https://youtu.be/MHICiosLcVo'],"['bandipur', 'forestfire', 'wildfire', 'bandipurforest', 'bandipurforestfire', 'forestfirebandipur', 'bandipurnationalparksafari', 'bandipurforestvideos', 'forestfirevideos', 'tv9kannadapic']",True,['https://pbs.twimg.com/media/DwofgHqU0AAerX1.jpg'],,0,0,0,False,False,,[]
8,slkysoulsis,Cornucopia Jenkins Knows Stuff,26331372,1083026655470383106,/slkysoulsis/status/1083026655470383106,2019-01-09 15:44:10,1547048650,"There is a difference between a #wildfire and a #forestfire just like there is a difference in real tits and store-bought ones, and a difference in dating for love and buying a talking doll for sex and caged dancers and caged children #ImpeachTheMF #ImprisonTheMF","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There is a difference between a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> and a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> just like there is a difference in real tits and store-bought ones, and a difference in dating for love and buying a talking doll for sex and caged dancers and caged children <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ImpeachTheMF?src=hash""><s>#</s><b>ImpeachTheMF</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ImprisonTheMF?src=hash""><s>#</s><b>ImprisonTheMF</b></a></p>",[],"['wildfire', 'forestfire', 'ImpeachTheMF', 'ImprisonTheMF']",False,[],,1,0,0,False,True,1083022011574747137,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]"
9,Rezatec,Rezatec,856265892,1082693892456308739,/Rezatec/status/1082693892456308739,2019-01-08 17:41:54,1546969314,"No day goes by without #wildfire burning in some part of the world. To manage this increasing threat and salvage commercially viable timber after a fire, foresters need valuable geospatial data and intelligence. Read our latest guide: http://bit.ly/2SHau7v  #forestry #forestfire pic.twitter.com/A2AgXTukQC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">No day goes by without <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> burning in some part of the world. To manage this increasing threat and salvage commercially viable timber after a fire, foresters need valuable geospatial data and intelligence. Read our latest guide: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2SHau7v"" dir=""ltr"" href=""https://t.co/YZ2T93VYhA"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2SHau7v""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2SHau7v</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestry?src=hash""><s>#</s><b>forestry</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/A2AgXTukQC"">pic.twitter.com/A2AgXTukQC</a></p>",['http://bit.ly/2SHau7v'],"['wildfire', 'forestry', 'forestfire']",True,['https://pbs.twimg.com/media/DwaAW2BX4AM_INa.jpg'],,3,1,0,False,False,,[]
10,MYDglobal,Leann Hackman-Carty,863737515953369088,1183215886666272769,/MYDglobal/status/1183215886666272769,2019-10-13 03:00:25,1570935625,"RT@forestservice
#FirePreventionWeek tip of the day. Fall is a great time to enjoy some time around the backyard campfire pit. Be sure to keep your wit around the pit. When ashes are cool with no glow, you’re good to go. #wildfire #forestfire #fireprevention #disasterpreventionpic.twitter.com/EFbRuhSvtY","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">RT<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20867568"" dir=""ltr"" href=""/forestservice""><s>@</s><b>forestservice</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FirePreventionWeek?src=hash""><s>#</s><b>FirePreventionWeek</b></a> tip of the day. Fall is a great time to enjoy some time around the backyard campfire pit. Be sure to keep your wit around the pit. When ashes are cool with no glow, you’re good to go. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfire?src=hash""><s>#</s><b><strong>wildfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/forestfire?src=hash""><s>#</s><b><strong>forestfire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fireprevention?src=hash""><s>#</s><b>fireprevention</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/disasterprevention?src=hash""><s>#</s><b>disasterprevention</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EFbRuhSvtY"">pic.twitter.com/EFbRuhSvtY</a></p>",[],"['FirePreventionWeek', 'wildfire', 'forestfire', 'fireprevention', 'disasterpreventionpic']",True,['https://pbs.twimg.com/media/EGugk_dXUAI_bs4.jpg'],,0,0,0,False,False,,[]
